id,naslov,objava,avtor,spol,priprava,kolicina,stmnenj,stfoto,zadnjafoto,kategorija,podkategorija,zdravajed,letofoto,letoobjave,idavtorja
12547,Potica z orehi in skuto (potratna potica),25.4.2009,"{'id': 'herkules', 'avtor': 'herkules'}",ženska,180,,12,7,28.12.2013,, potice,0,2013,2009,herkules
11349,Morska bomba,19.4.2008,"{'id': 'mamaf', 'avtor': 'mamaF'}",ženska,45,za 4 - 5 oseb,20,4,6.9.2012,, ostalo,0,2012,2008,mamaf
1752,Rižota z morskimi sadeži,14.3.2002,"{'id': None, 'avtor': None}",,,4,9,1,4.1.2010,, ostalo,0,2010,2002,
13682,"Polnjena ""filana"" paprika",6.4.2010,"{'id': 'zmesnjavca', 'avtor': 'zmesnjavca'}",ženska,60,,10,5,1.9.2012,, sesekljano meso,0,2012,2010,zmesnjavca
5898,Jabolčno - skutni zavitek,23.12.2005,"{'id': 'mojca2', 'avtor': 'mojca2'}",spol ni določen oz. marsovec,,,13,5,18.5.2014,, ostalo,0,2014,2005,mojca2
18695,Fantastične vložene bučke,18.7.2013,"{'id': '44s92zc8bu50qgw7', 'avtor': 'BABI 2+2'}",ženska,75,4 kozarčki po 370 ml,39,3,5.8.2015,, ostalo,0,2015,2013,44s92zc8bu50qgw7
16671,Biskvit šefa tort,9.2.2012,"{'id': 'bannanna', 'avtor': 'bannanna'}",ženska,45,,24,3,5.4.2012,, ostalo,0,2012,2012,bannanna
11131,Skutno - sadno pecivo,29.2.2008,"{'id': 'ab5aiu3xhk8z9n1s', 'avtor': 'cačko'}",ženska,75,,7,4,29.8.2013,, pecivo,0,2013,2008,ab5aiu3xhk8z9n1s
5824,Vložena mešana solata,6.12.2005,"{'id': 'dgf4zn05uk5htvs4', 'avtor': 'DUŠANKA'}",ženska,180,,54,2,7.10.2006,, slani shranki,0,2006,2005,dgf4zn05uk5htvs4
12008,Špecli (Spaetzle),10.12.2008,"{'id': 'vanja_v_zda', 'avtor': 'Vanja_v_ZDA'}",ženska,15,,46,4,21.2.2012,,,0,2012,2008,vanja_v_zda
5817,Zvite palčke,5.12.2005,"{'id': '23dqt17rmaqm0jy4', 'avtor': 'Dragička'}",ženska,,,25,8,30.3.2014,, slano pecivo,0,2014,2005,23dqt17rmaqm0jy4
5910,Brstični ohrovt v omaki,28.12.2005,"{'id': 'dgf4zn05uk5htvs4', 'avtor': 'DUŠANKA'}",ženska,15,,23,1,17.11.2006,,,0,2006,2005,dgf4zn05uk5htvs4
5467,"""Cepkane""  paprike",23.9.2005,"{'id': 'k5k7au0hrsfu2zqd', 'avtor': 'stana.r'}",ženska,,ozimnica,116,10,18.1.2011,, slani shranki,0,2011,2005,k5k7au0hrsfu2zqd
2684,Bučne polpete,20.6.2003,"{'id': '4oby0vc980pztdq2', 'avtor': 'Zara-Marisa'}",ženska,,,63,7,4.11.2013,,,0,2013,2003,4oby0vc980pztdq2
6707,Vipavski štruklji,7.6.2006,"{'id': 'gqzgzjmrwov2vcdj', 'avtor': 'terlikar 1'}",ženska,,,21,2,19.10.2008,, ostalo,0,2008,2006,gqzgzjmrwov2vcdj
3637,Keksi na strojček,29.4.2004,"{'id': 'ligojna', 'avtor': 'ligojna'}",ženska,,,24,2,13.7.2009,, piškoti,0,2009,2004,ligojna
4344,Domača skuta ali slani sir,22.11.2004,"{'id': 'jade', 'avtor': 'jade'}",ženska,30,600 g,59,3,3.9.2009,,,0,2009,2004,jade
14488,Piščančja obara,3.12.2010,"{'id': 'zes5ana', 'avtor': 'zes5ana'}",ženska,60,2 osebi,5,2,11.4.2014,, perutnina,0,2014,2010,zes5ana
4491,Zdrobovi cmoki,8.1.2005,"{'id': 'sijatjanek', 'avtor': 'sijatjanek'}",ženska,,,51,2,13.1.2009,, mesne,0,2009,2005,sijatjanek
9542,Figove kroglice,13.1.2007,"{'id': 'majuscka', 'avtor': 'Majuscka'}",ženska,,,25,7,2.11.2011,, ostalo,0,2011,2007,majuscka
5777,Bajadera,27.11.2005,"{'id': 'btw7a10tzi3fuawl', 'avtor': 'Pitončica'}",spol ni določen oz. marsovec,,,13,2,4.1.2007,, piškoti,0,2007,2005,btw7a10tzi3fuawl
7279,Pečena polenta,6.10.2006,"{'id': 'bogomira', 'avtor': 'Bogomira'}",ženska,,,4,2,3.1.2015,, ostalo,0,2015,2006,bogomira
13342,Domača tičino masa,27.12.2009,"{'id': 'gocap', 'avtor': 'GocaP'}",spol ni določen oz. marsovec,15,1kg,33,20,4.3.2015,, ostalo,0,2015,2009,gocap
14694,Čokoladna krema na sadnem želeju,27.1.2011,"{'id': 'mamamia', 'avtor': 'mamamia'}",ženska,120,za šest oseb,29,7,1.1.2014,, ostalo,0,2014,2011,mamamia
1818,Prekmurska gibanica,28.4.2002,"{'id': 'anze', 'avtor': 'anze'}",spol ni določen oz. marsovec,,,13,1,22.1.2010,, ostalo,0,2010,2002,anze
14057,Malinov sladoled z mascarponejem in smetano,10.8.2010,"{'id': 'sloncica', 'avtor': 'SLONCICA'}",ženska,5,1000 ml sladoleda,33,4,10.8.2010,, sladoledi,0,2010,2010,sloncica
16252,Kljukuša,19.12.2011,"{'id': 'ejsidisi', 'avtor': 'ejsidisi'}",ženska,30,,13,4,26.1.2012,, tople,0,2012,2011,ejsidisi
10917,Slane palčke,9.1.2008,"{'id': 'kristinag', 'avtor': 'KristinaG'}",ženska,60,,19,4,11.9.2012,, slano pecivo,0,2012,2008,kristinag
9448,Fini orehovi keksi,23.12.2006,"{'id': 'riko', 'avtor': 'Riko'}",spol ni določen oz. marsovec,,,20,3,11.5.2015,, piškoti,0,2015,2006,riko
4294,Vložena paprika,11.11.2004,"{'id': 'izid', 'avtor': 'izid'}",ženska,,,5,3,24.8.2015,, slani shranki,0,2015,2004,izid
6562,Fižolova juha,8.5.2006,"{'id': 'sarabande', 'avtor': 'sarabande'}",moški,,za 4 osebe,27,3,6.2.2016,, zelenjavne juhe,0,2016,2006,sarabande
7215,Medvedove šape,24.9.2006,"{'id': 'gerberaa', 'avtor': 'gerberaa'}",ženska,,čez 100 piškotov,31,5,27.9.2014,, piškoti,0,2014,2006,gerberaa
12379,"Kaneloni - mesni, sir - šunka, hrenovke",7.3.2009,"{'id': 'btw7a10tzi3fuawl', 'avtor': 'Pitončica'}",spol ni določen oz. marsovec,120,24 kom,23,8,20.9.2015,,,0,2015,2009,btw7a10tzi3fuawl
14754,Pečen krompir s sirom,11.2.2011,"{'id': 'hlpgmsc2ev92bgms', 'avtor': 'URŠA_mojstrica'}",ženska,45,4 osebe,4,5,11.10.2012,, krompir,0,2012,2011,hlpgmsc2ev92bgms
15869,Njoki brez krompirja,27.10.2011,"{'id': 'bannanna', 'avtor': 'bannanna'}",ženska,15,2 osebi,11,3,27.10.2011,, cmoki,0,2011,2011,bannanna
13203,Praznična Potica,19.11.2009,"{'id': 'jiic23j3bygagxo7', 'avtor': 'hrči'}",ženska,120,,12,8,28.3.2016,, potice,0,2016,2009,jiic23j3bygagxo7
6343,Kokosovo - orehove rezine,2.4.2006,"{'id': 'kalcicl', 'avtor': 'kalcicl'}",ženska,,,5,3,16.1.2011,, pecivo,0,2011,2006,kalcicl
1938,Jabolčno pecivo,16.8.2002,"{'id': 'sebastjana', 'avtor': 'Sebastjana'}",ženska,,,22,1,24.4.2013,, pecivo,0,2013,2002,sebastjana
17479,Pizza palačinke,6.8.2012,"{'id': 'luccka', 'avtor': 'luccka'}",ženska,60,3 osebe,10,3,9.8.2012,, ostalo,0,2012,2012,luccka
6591,Prebranec po moje,14.5.2006,"{'id': 'anagerzina', 'avtor': 'anagerzina'}",ženska,,,11,4,12.4.2013,, ostalo,0,2013,2006,anagerzina
5685,Orehovi polžki,2.11.2005,"{'id': 'anja27', 'avtor': 'anja27'}",ženska,,40 piškotov,35,3,14.4.2009,, piškoti,0,2009,2005,anja27
14333,Makaroni v pečici,27.10.2010,"{'id': 'zes5ana', 'avtor': 'zes5ana'}",ženska,45,Za 2 osebi,7,1,15.10.2010,,,0,2010,2010,zes5ana
2433,Jabolčna pita,5.3.2003,"{'id': 'zyshkx6qu5h6nlub', 'avtor': 'lenci 123'}",spol ni določen oz. marsovec,,12,29,9,5.7.2014,, ostalo,0,2014,2003,zyshkx6qu5h6nlub
1395,Buzara s škampi,23.10.2001,"{'id': 'riko', 'avtor': 'Riko'}",spol ni določen oz. marsovec,,,18,2,30.12.2009,, raki,0,2009,2001,riko
5230,Jogurtov biskvit,6.8.2005,"{'id': 'janja14', 'avtor': 'janja14'}",ženska,,,33,7,4.8.2015,, pecivo,0,2015,2005,janja14
6086,Riba v pečici z mešano zelenjavo,12.2.2006,"{'id': 'sarabande', 'avtor': 'sarabande'}",moški,,za 2 osebi,19,4,4.5.2009,, ribe,0,2009,2006,sarabande
3109,Rafaelo,11.1.2004,"{'id': 'darjapot', 'avtor': 'darjapot'}",ženska,,,32,8,19.4.2013,, ostalo,0,2013,2004,darjapot
1765,Šparglji iz pečice,21.3.2002,"{'id': 'malan', 'avtor': 'malan'}",spol ni določen oz. marsovec,,za 2 osebi,11,6,8.5.2010,,,0,2010,2002,malan
14602,Seksi keksi,30.12.2010,"{'id': 'Rozmarincek', 'avtor': 'anamarija1'}",spol ni določen oz. marsovec,60,40 enojnih 20 dvojnih,20,7,16.11.2013,, piškoti,0,2013,2010,Rozmarincek
2223,Makov biskvit,27.11.2002,"{'id': 'gordanka', 'avtor': 'Gordanka'}",ženska,,,20,5,11.12.2013,, pecivo,0,2013,2002,gordanka
3048,Rolada brez moke,18.12.2003,"{'id': 'dona34', 'avtor': 'dona34'}",ženska,,,13,1,27.3.2006,, pecivo,0,2006,2003,dona34
14562,Olive v testu,21.12.2010,"{'id': 'miszmoke', 'avtor': 'mišzmoke'}",ženska,60,,48,8,31.12.2014,, hladne,0,2014,2010,miszmoke
14607,Quiche s porom in pršutom,31.12.2010,"{'id': 'andraz12', 'avtor': 'andraz12'}",moški,60,6 oseb,10,3,19.9.2014,, tople,0,2014,2010,andraz12
9878,Biskvitno pecivo,23.3.2007,"{'id': 'anitae', 'avtor': 'anitae'}",ženska,60,,42,2,10.4.2008,, pecivo,0,2008,2007,anitae
3650,Polnjene bučke,3.5.2004,"{'id': 'trixi', 'avtor': 'Trixi'}",ženska,,2,9,1,26.7.2006,,,0,2006,2004,trixi
14723,Pravi pralineji,5.2.2011,"{'id': 'sweetie', 'avtor': 'Sweetie'}",ženska,180,poljubno,46,26,22.2.2015,, ostalo,0,2015,2011,sweetie
9360,Česnova bomba,15.12.2006,"{'id': 'o6chtezn5xybo6z2', 'avtor': 'ati zlati'}",moški,,,19,2,26.7.2008,, namazi,0,2008,2006,o6chtezn5xybo6z2
5977,Rolada,19.1.2006,"{'id': 'angie24', 'avtor': 'angie24'}",ženska,,,14,5,6.2.2015,, ostalo,0,2015,2006,angie24
4624,Vanilijeva krostata s sadjem,7.2.2005,"{'id': 'dabbvknb8lc56oj9', 'avtor': 'björk'}",ženska,,,30,4,11.6.2009,, ostalo,0,2009,2005,dabbvknb8lc56oj9
6265,Losos v smetanovi omaki,1.4.2006,"{'id': 'shumnick', 'avtor': 'shumnick'}",moški,,,16,2,13.2.2012,, ribe,0,2012,2006,shumnick
10710,Jabolčno - skutina pita,20.11.2007,"{'id': 'majdi', 'avtor': 'majdi'}",ženska,60,,15,3,16.4.2011,, pecivo,0,2011,2007,majdi
4209,Brizgano čajno pecivo,22.10.2004,"{'id': 'xzevy5dpgt2st6ws', 'avtor': 'Rožica'}",ženska,,,34,7,25.12.2014,, piškoti,0,2014,2004,xzevy5dpgt2st6ws
1523,Kvašen sadni kruh,4.12.2001,"{'id': 'marta', 'avtor': 'marta'}",ženska,,,12,4,13.12.2007,,,0,2007,2001,marta
12669,Mesna pita,7.6.2009,"{'id': 'migla', 'avtor': 'Migla'}",ženska,45,8 oseb,11,6,5.4.2015,, mešano meso,0,2015,2009,migla
13992,Bučkini zvitki s sirom in baziliko,21.7.2010,"{'id': 'sarabande', 'avtor': 'sarabande'}",moški,30,Za 3 do 4 osebe.,11,3,24.9.2013,, hladne,0,2013,2010,sarabande
16020,Abbraci-ji,25.11.2011,"{'id': 'Rumkuglca', 'avtor': 'Rumkuglca'}",ženska,120,,17,8,17.8.2013,, ostalo,0,2013,2011,Rumkuglca
11843,Gratinirane bučke s krompirjem,20.10.2008,"{'id': 'Rozmarincek', 'avtor': 'anamarija1'}",spol ni določen oz. marsovec,60,4 osebe,14,3,13.10.2008,,,0,2008,2008,Rozmarincek
3475,Čupavci,27.3.2004,"{'id': 'sweetie', 'avtor': 'Sweetie'}",ženska,,,13,3,16.7.2014,, pecivo,0,2014,2004,sweetie
10178,Piščančji zrezki v omaki,26.6.2007,"{'id': 'npovod1', 'avtor': 'npovod1'}",ženska,75,za 2 osebi,20,2,23.6.2007,, mešano meso,0,2007,2007,npovod1
6576,Pita s skuto,11.5.2006,"{'id': 'pegasti', 'avtor': 'pegasti'}",ženska,60,en klasičen pekač,24,6,21.10.2011,, pecivo,0,2011,2006,pegasti
4351,Čokoladno - orehova torta,25.11.2004,"{'id': 'jade', 'avtor': 'jade'}",ženska,300,12 kosov,25,6,2.4.2012,, torte,0,2012,2004,jade
17240,Bela nevesta,30.5.2012,"{'id': 'tara78', 'avtor': 'tara78'}",ženska,45,,11,2,17.7.2014,, pecivo,0,2014,2012,tara78
3607,Sladka pita s skuto,21.4.2004,"{'id': '23dqt17rmaqm0jy4', 'avtor': 'Dragička'}",ženska,,,8,4,27.5.2015,, ostalo,0,2015,2004,23dqt17rmaqm0jy4
6405,Žarbo kocke,12.4.2006,"{'id': 'stani', 'avtor': 'stani'}",ženska,,,53,5,3.11.2009,, pecivo,0,2009,2006,stani
11385,"Gratinirane testenine s paradižnikom, olivami, feto in baziliko",3.5.2008,"{'id': 'mamaf', 'avtor': 'mamaF'}",ženska,60,za 3 - 4 osebe (pekač premera 24 cm),10,1,26.4.2008,,,0,2008,2008,mamaf
6431,Munchmallow,15.4.2006,"{'id': 'mamazeljka', 'avtor': 'mamazeljka'}",ženska,45,,3,3,19.4.2012,, pecivo,0,2012,2006,mamazeljka
6485,Kostanjeva torta,23.4.2006,"{'id': 'orange_1', 'avtor': 'Orange_1'}",moški,,,78,16,2.12.2015,, torte,0,2015,2006,orange_1
17048,Gratinirana zelenjava,19.4.2012,"{'id': 'kikerada', 'avtor': 'kikerada'}",ženska,45,4 osebe,6,1,19.4.2012,,,0,2012,2012,kikerada
10740,Kljukuša s piščancem,29.11.2007,"{'id': 'misslady', 'avtor': 'MissLady'}",ženska,90,za 4 osebe,30,7,23.7.2012,, perutnina,0,2012,2007,misslady
6258,Tzatziki,1.4.2006,"{'id': 'shumnick', 'avtor': 'shumnick'}",moški,,,22,1,23.6.2006,, hladne,0,2006,2006,shumnick
12093,Orehova potica,6.1.2009,"{'id': 'mlada_kuharica', 'avtor': 'Mlada_kuharica'}",ženska,120,,8,2,29.12.2008,, potice,0,2008,2009,mlada_kuharica
4640,Hitra tunina omaka,10.2.2005,"{'id': 'trixi', 'avtor': 'Trixi'}",ženska,,1,14,2,27.8.2012,, tople,0,2012,2005,trixi
10404,Božična marmelada,1.9.2007,"{'id': 'jelenckova', 'avtor': 'Jelenckova'}",spol ni določen oz. marsovec,90,,31,3,6.1.2012,, sladki shranki,0,2012,2007,jelenckova
17168,Jagodno čokoladna torta Hershey's,7.5.2012,"{'id': 'bannanna', 'avtor': 'bannanna'}",ženska,300,12 oseb,59,21,4.6.2016,, torte,0,2016,2012,bannanna
3459,Bananine rezine,25.3.2004,"{'id': 'bonanza', 'avtor': 'bonanza'}",ženska,,,22,4,11.7.2013,, ostalo,0,2013,2004,bonanza
10899,Bele kocke,5.1.2008,"{'id': 'zdenkica', 'avtor': 'Zdenkica'}",ženska,15,,20,7,3.1.2015,, hladne,0,2015,2008,zdenkica
10983,Masa za oblikovanje 3D tort,23.1.2008,"{'id': 'ub7w73aoeey1bujy', 'avtor': 'katka lopatka'}",spol ni določen oz. marsovec,180,,84,28,30.11.2015,, torte,0,2015,2008,ub7w73aoeey1bujy
3938,Domača čokolada,15.8.2004,"{'id': 'galja', 'avtor': 'galja'}",ženska,,,46,13,14.12.2014,, ostalo,0,2014,2004,galja
18455,Carski praženec iz pečice,8.5.2013,"{'id': 'vanja_v_zda', 'avtor': 'Vanja_v_ZDA'}",ženska,5,2 osebi/22 do 24cm ponev ali pekač,37,5,3.9.2013,, palačinke,0,2013,2013,vanja_v_zda
5258,Sočen Jelka biskvit,19.8.2005,"{'id': 'gordana', 'avtor': 'gordana'}",ženska,,,32,2,1.11.2009,, ostalo,0,2009,2005,gordana
18893,Tortica v skodelici,28.9.2013,"{'id': 'pupika001', 'avtor': 'PUPIKA001'}",ženska,5,1 mini tortica za 1 osebo,45,6,16.8.2015,, torte,0,2015,2013,pupika001
9345,Bogatašev cekin,30.11.2006,"{'id': 'anja', 'avtor': 'anja'}",ženska,90,,35,4,29.12.2008,, piškoti,0,2008,2006,anja
12128,Jabolčno skutina zloženka iz vlečenega testa,11.1.2009,"{'id': 'darjuska', 'avtor': 'darjuška'}",ženska,90,1 pekač 37 x 29 cm,11,2,9.9.2011,, ostalo,0,2011,2009,darjuska
3871,Bučke z jajci,25.7.2004,"{'id': 'anja', 'avtor': 'anja'}",ženska,,,20,4,1.9.2012,, ostalo,0,2012,2004,anja
6036,Puranji golaž z zelenjavo,4.2.2006,"{'id': 'tjas', 'avtor': 'tjas'}",ženska,45,za 3 do 4 osebe,35,4,15.9.2010,, perutnina,0,2010,2006,tjas
5863,Kakijevo pecivo,15.12.2005,"{'id': 'anagerzina', 'avtor': 'anagerzina'}",ženska,,,14,1,7.12.2008,, pecivo,0,2008,2005,anagerzina
171,Blitvine polpete,1.9.1999,"{'id': None, 'avtor': None}",,,,31,4,24.8.2013,,,0,2013,1999,
16187,Čokoladne sanje,12.12.2011,"{'id': 'neja2', 'avtor': 'neja2'}",ženska,60,20 kosov,11,1,12.12.2011,, pecivo,0,2011,2011,neja2
14583,Angelski keksi,24.12.2010,"{'id': 'jannaa', 'avtor': 'Jannaa'}",ženska,120,,11,5,28.11.2014,, piškoti,0,2014,2010,jannaa
18140,Krompirjev golaž - Migla,10.2.2013,"{'id': 'migla', 'avtor': 'Migla'}",ženska,60,4 osebe,11,4,14.7.2014,,,0,2014,2013,migla
18043,"Krompirček, da te kap",9.1.2013,"{'id': 'sosana', 'avtor': 'sosana'}",ženska,150,,19,2,24.1.2013,, krompir,0,2013,2013,sosana
350,Krhki flancati,8.2.1999,"{'id': 'marinka', 'avtor': 'Marinka'}",ženska,,,25,6,28.2.2016,, ostalo,0,2016,1999,marinka
1925,Vložene bučke (cukete),11.8.2002,"{'id': 'loredana', 'avtor': 'Loredana'}",ženska,,,12,,,, slani shranki,0,,2002,loredana
11984,Marcipanovi srčki z rumom,4.12.2008,"{'id': 'mamamia', 'avtor': 'mamamia'}",ženska,120,(okoli 50 kosov),36,6,19.12.2011,, piškoti,0,2011,2008,mamamia
3174,Markovi piškoti,1.2.2004,"{'id': 'evita', 'avtor': 'Evita'}",ženska,,,45,16,4.10.2014,, piškoti,0,2014,2004,evita
4990,Hladna čokoladna torta z jagodami,15.5.2005,"{'id': 'jade', 'avtor': 'jade'}",ženska,300,12 kosov,22,4,1.8.2012,, torte,0,2012,2005,jade
12703,Majska torta,16.6.2009,"{'id': 'wqym8imww6t0otbi', 'avtor': 'Vendelina jr.'}",ženska,300,torta,34,10,30.9.2014,, torte,0,2014,2009,wqym8imww6t0otbi
4955,Biskvitne rezine z jagodami,3.5.2005,"{'id': 'gqzgzjmrwov2vcdj', 'avtor': 'terlikar 1'}",ženska,,,34,8,13.6.2012,, ostalo,0,2012,2005,gqzgzjmrwov2vcdj
6673,Sočno pecivo z zdrobom,31.5.2006,"{'id': 'monro', 'avtor': 'monro'}",ženska,,,10,3,7.11.2011,, ostalo,0,2011,2006,monro
8168,Mini kokosove rezine,23.10.2006,"{'id': 'miia', 'avtor': 'miia'}",ženska,,,30,6,28.10.2012,, pecivo,0,2012,2006,miia
13551,Ajdovi žganci na koroški način,1.3.2010,"{'id': 'cila', 'avtor': 'Cila'}",ženska,30,za 4 osebe,15,1,30.10.2014,, ostalo,0,2014,2010,cila
18950,Krešent piškoti,17.10.2013,"{'id': 'tjasa7', 'avtor': 'tjasa7'}",ženska,45,cca. 30 kosov,21,6,7.12.2013,, piškoti,0,2013,2013,tjasa7
1312,Jogurtove palačinke,1.9.2001,"{'id': 'mobng12', 'avtor': 'mobng12'}",ženska,,,14,3,5.4.2015,, omlete,0,2015,2001,mobng12
8340,Muffini iz pirine moke,30.11.2006,"{'id': 'dgf4zn05uk5htvs4', 'avtor': 'DUŠANKA'}",ženska,45,Petrina kuhinja,11,4,27.2.2014,, pecivo,0,2014,2006,dgf4zn05uk5htvs4
13680,Kokosova bela pita,6.4.2010,"{'id': 'ninja24', 'avtor': 'Ninja24'}",spol ni določen oz. marsovec,90,,8,2,12.4.2010,, pecivo,0,2010,2010,ninja24
18506,Enostavno dobre tortilje,23.5.2013,"{'id': 'Sandra_a', 'avtor': 'Sandra_a'}",ženska,75,za 8 tortilj,11,3,,, perutnina,0,,2013,Sandra_a
11582,Polnjene palačinke z mletim mesom,30.7.2008,"{'id': 'taia', 'avtor': 'Taia'}",ženska,90,10-12 palačink,18,6,23.7.2008,, omlete,0,2008,2008,taia
4118,Pečen puding,6.10.2004,"{'id': 'galja', 'avtor': 'galja'}",ženska,,,33,1,12.10.2005,, pecivo,0,2005,2004,galja
16173,Slastni obloženi kruhki malo drugače,9.12.2011,"{'id': 'Sandra_a', 'avtor': 'Sandra_a'}",ženska,45,za 4 osebe,11,5,15.12.2011,,,0,2011,2011,Sandra_a
10849,Istrski cukarini,24.12.2007,"{'id': 'mamamia', 'avtor': 'mamamia'}",ženska,120,za 50 kosov,67,21,27.1.2015,, piškoti,0,2015,2007,mamamia
276,Šobska solata,6.4.2000,"{'id': 'marinka', 'avtor': 'Marinka'}",ženska,,,15,2,11.11.2010,,,0,2010,2000,marinka
5839,Bujta repa,12.12.2005,"{'id': 'riko', 'avtor': 'Riko'}",spol ni določen oz. marsovec,,,7,1,27.1.2009,,,0,2009,2005,riko
12154,Zapečena polenta s paradižnikom,16.1.2009,"{'id': 'mamamia', 'avtor': 'mamamia'}",ženska,90,za šest oseb,19,3,23.2.2012,,,0,2012,2009,mamamia
11081,Flancati - kvašeni,20.2.2008,"{'id': 'tinka85', 'avtor': 'tinka85'}",ženska,90,5,4,1,9.2.2008,, pecivo,0,2008,2008,tinka85
10239,Goveji golaž,12.7.2007,"{'id': 'taia', 'avtor': 'Taia'}",ženska,180,,24,1,9.7.2007,, govedina,0,2007,2007,taia
4496,Svinjska ribica v testu,9.1.2005,"{'id': 'speranza', 'avtor': 'Speranza'}",ženska,,,11,3,26.12.2008,, svinjina,0,2008,2005,speranza
19909,Testo za pico,23.8.2014,"{'id': 'laia22', 'avtor': 'laia22'}",ženska,75,4 osebe,14,4,28.4.2016,,,0,2016,2014,laia22
5963,Sadno - zelenjavna nabodala s pršutom,15.1.2006,"{'id': 'mamamia', 'avtor': 'mamamia'}",ženska,,za 10 oseb,9,4,2.6.2013,, hladne,0,2013,2006,mamamia
1385,Domača gobova juha,15.10.2001,"{'id': 'anja', 'avtor': 'anja'}",ženska,,,10,1,12.3.2006,, zelenjavne juhe,0,2006,2001,anja
5796,Biskvitne jabolčne rezine,1.12.2005,"{'id': 'lipec', 'avtor': 'lipec'}",ženska,,,16,2,22.10.2010,, pecivo,0,2010,2005,lipec
7273,Jaffa kocke,6.10.2006,"{'id': 'matilda', 'avtor': 'matilda'}",ženska,90,Pekač 36 x 20 cm,24,8,28.11.2014,, pecivo,0,2014,2006,matilda
6828,Rižota z mletim mesom,29.6.2006,"{'id': 'bayjqc3gawws9it4', 'avtor': 'deklica iz kuhinje'}",ženska,,za 4 osebe,20,2,24.4.2012,, sesekljano meso,0,2012,2006,bayjqc3gawws9it4
16933,Skutna rolada z breskovo čežano,6.4.2012,"{'id': 'Vrtejbenka', 'avtor': 'Vrtejbenka'}",ženska,60,za več sladkosnedcev,22,11,2.4.2014,, torte,0,2014,2012,Vrtejbenka
11637,Brancin v pečici,19.8.2008,"{'id': '72fvhtm4hsu9wdyl', 'avtor': 'bojči'}",ženska,60,2 osebi,7,2,10.9.2010,, ribe,0,2010,2008,72fvhtm4hsu9wdyl
10458,Grška torta,13.9.2007,"{'id': 'wqym8imww6t0otbi', 'avtor': 'Vendelina jr.'}",ženska,120,,59,8,6.12.2015,, torte,0,2015,2007,wqym8imww6t0otbi
16008,Njami špageti,24.11.2011,"{'id': 'Sandra_a', 'avtor': 'Sandra_a'}",ženska,120,za 4 osebe,11,10,21.3.2014,,,0,2014,2011,Sandra_a
4796,Gobova omaka,15.3.2005,"{'id': 'cw3eg6nt3t8py29f', 'avtor': 'dj'}",ženska,,,15,,,, tople,0,,2005,cw3eg6nt3t8py29f
2600,Hobotnica pod peko z mladim krompirjem,15.5.2003,"{'id': 'sarabande', 'avtor': 'sarabande'}",moški,,6,16,2,23.6.2009,, ostalo,0,2009,2003,sarabande
8404,Skutni talarji,12.12.2006,"{'id': 'boonkoo', 'avtor': 'boonkoo'}",ženska,30,12 talarčkov,24,3,27.12.2010,, hladne,0,2010,2006,boonkoo
4550,Ameriški ponvičniki,24.1.2005,"{'id': 'z2d4jcz9k48wqr7n', 'avtor': 'd.'}",ženska,60,,77,13,15.11.2011,, palačinke,0,2011,2005,z2d4jcz9k48wqr7n
1885,Babičino pecivo,9.7.2002,"{'id': 'goga', 'avtor': 'goga'}",ženska,75,,21,6,15.5.2015,, ostalo,0,2015,2002,goga
11151,Smetanove rezine A1,4.3.2008,"{'id': 'Rozmarincek', 'avtor': 'anamarija1'}",spol ni določen oz. marsovec,45,12 kosov,27,9,17.4.2016,, ostalo,0,2016,2008,Rozmarincek
10504,Njoki moje mame,26.9.2007,"{'id': 'dori', 'avtor': 'DORI'}",ženska,60,za 4 osebe,23,2,28.9.2008,, krompir,0,2008,2007,dori
6460,Slane palčke 1,19.4.2006,"{'id': 'mamazeljka', 'avtor': 'mamazeljka'}",ženska,30,,31,5,1.6.2009,, slano pecivo,0,2009,2006,mamazeljka
17259,Orehova rulada z jagodami in belo čokolado,6.6.2012,"{'id': 'bannanna', 'avtor': 'bannanna'}",ženska,90,15 kosov,28,5,28.6.2012,, pecivo,0,2012,2012,bannanna
3406,Čokoladni muffini,16.3.2004,"{'id': 'majdi', 'avtor': 'majdi'}",ženska,,12 kosov,21,6,31.8.2009,, ostalo,0,2009,2004,majdi
9924,Zelenjavna obara,31.3.2007,"{'id': 'xmd4k6r2h7eaq427', 'avtor': 'Anja Poljšak'}",ženska,90,4 osebe,10,2,16.6.2008,, zelenjavne juhe,0,2008,2007,xmd4k6r2h7eaq427
6398,Jagodna rolada,11.4.2006,"{'id': 'taia', 'avtor': 'Taia'}",ženska,45,,18,7,30.1.2011,, torte,0,2011,2006,taia
1891,Nadevana paprika,16.7.2002,"{'id': 'tjanca', 'avtor': 'Tjanca'}",ženska,,6-8 oseb,16,1,11.8.2005,, mešano meso,0,2005,2002,tjanca
6580,Čokoladni liker,12.5.2006,"{'id': 'mamazeljka', 'avtor': 'mamazeljka'}",ženska,60,,11,1,24.6.2010,, alkoholni,0,2010,2006,mamazeljka
7030,Vampi - mamini,21.8.2006,"{'id': '4hiivqnvyd6xzypt', 'avtor': 'Danijela-6'}",spol ni določen oz. marsovec,,,14,2,22.7.2009,, notranji deli,0,2009,2006,4hiivqnvyd6xzypt
6129,Preprosti skutini štruklji,21.2.2006,"{'id': 'taia', 'avtor': 'Taia'}",ženska,60,4,34,2,5.5.2010,,,0,2010,2006,taia
